id,season,week,seasonType,startDate,startTime,startTimeTBD,completed,team,opponent,location,teamPoints,opponentPoints,result,MOV,conferenceGame,attendance,venue,teamConference,opponentConference,teamClassification,opponentClassification,teamPregameRating,opponentPregameRating,teamPostgameRating,opponentPostgameRating,teamRank,opponentRank,notes,winProb,predictedPoints,predictedOpponentPoints,predTotal,predSpread,potentialPlayoffPoints,actualPlayoffPoints
401752805,2025,1,regular,2025-08-30,11:00 PM,False,True,Washington,Colorado State,Home,38.0,21.0,Win,17.0,False,,Husky Stadium,Big Ten,Mountain West,fbs,fbs,9.6,-6.6,9.2,-6.2,,,,0.8822,36.79,18.72,55.51,18.07,8.6476,10.048
401752680,2025,1,regular,2025-08-31,03:00 PM,False,True,South Carolina,Virginia Tech,Neutral,24.0,11.0,Win,13.0,False,,Mercedes-Benz Stadium,SEC,ACC,fbs,fbs,17.3,4.5,17.4,4.5,13.0,,Aflac Kickoff,0.795,34.075,21.725,55.8,12.35,11.3385,12.4094
401754522,2025,1,regular,2025-08-31,07:30 PM,False,True,Miami,Notre Dame,Home,27.0,24.0,Win,3.0,False,,Hard Rock Stadium,ACC,FBS Independents,fbs,fbs,16.4,23.9,18.1,22.2,10.0,6.0,,0.3793,25.58,30.4,55.98,-4.82,14.9171,15.1643
401754523,2025,1,regular,2025-09-01,08:00 PM,False,True,North Carolina,TCU,Home,14.0,48.0,Loss,-34.0,False,,Kenan Stadium,ACC,Big 12,fbs,fbs,1.7,10.2,-4.4,16.2,,,,0.3542,24.97,30.54,55.51,-5.57,12.101,0.0
401754528,2025,2,regular,2025-09-05,07:00 PM,False,True,Louisville,James Madison,Home,28.0,14.0,Win,14.0,False,,L&N Federal Credit Union Stadium,ACC,Sun Belt,fbs,fbs,12.3,1.7,12.5,1.6,,,,0.8052,34.215,21.565,55.78,12.65,10.4135,11.5668
401752826,2025,2,regular,2025-09-05,07:30 PM,False,True,Maryland,Northern Illinois,Home,20.0,9.0,Win,11.0,False,,SECU Stadium,Big Ten,Mid-American,fbs,fbs,0.7,-17.8,-1.2,-16.0,,,,0.9057,37.865,17.455,55.32,20.41,6.4052,7.3113
401752817,2025,2,regular,2025-09-05,07:30 PM,False,True,Northwestern,Western Illinois,Home,42.0,7.0,Win,35.0,False,,Lanny and Sharon Martin Stadium,Big Ten,Big South-OVC,fbs,fcs,-4.0,-30.0,-2.4,-30.0,,,,0.954,41.39,13.7,55.09,27.69,3.8973,6.7806
401760363,2025,2,regular,2025-09-05,09:00 PM,False,True,Boise State,Eastern Washington,Home,51.0,14.0,Win,37.0,False,,Albertsons Stadium,Mountain West,Big Sky,fbs,fcs,2.0,-30.0,3.0,-30.0,,,,0.9751,44.3,10.92,55.22,33.38,3.8973,6.9453
401756885,2025,2,regular,2025-09-06,12:00 PM,False,True,Texas Tech,Kent State,Home,62.0,14.0,Win,48.0,False,,Jones AT&T Stadium,Big 12,Mid-American,fbs,fbs,17.3,-28.4,17.3,-28.4,24.0,,,0.9942,50.96,4.62,55.58,46.34,4.2262,8.1804
401752822,2025,2,regular,2025-09-06,12:00 PM,False,True,Iowa State,Iowa,Home,16.0,13.0,Win,3.0,False,,Jack Trice Stadium,Big 12,Big Ten,fbs,fbs,11.9,11.2,11.2,11.1,16.0,,,0.5919,29.5,26.37,55.87,3.13,12.3663,12.6135
401754524,2025,2,regular,2025-09-06,12:00 PM,False,True,NC State,Virginia,Home,35.0,31.0,Win,4.0,False,,Carter-Finley Stadium,ACC,ACC,fbs,fbs,2.2,5.4,4.2,4.8,,,,0.49,27.555,28.035,55.59,-0.48,11.1741,11.5036
401754529,2025,2,regular,2025-09-06,12:00 PM,False,True,Pittsburgh,Central Michigan,Home,45.0,17.0,Win,28.0,False,,Acrisure Stadium,ACC,Mid-American,fbs,fbs,10.0,-11.9,10.8,-12.1,,,,0.932,39.57,16.02,55.59,23.55,7.6179,9.9245
401754525,2025,2,regular,2025-09-06,12:00 PM,False,True,SMU,Baylor,Home,45.0,48.0,Loss,-3.0,False,,Gerald J. Ford Stadium,ACC,Big 12,fbs,fbs,11.8,10.7,9.2,11.2,17.0,,,0.602,29.69,26.17,55.86,3.52,12.2636,0.0
401754618,2025,2,regular,2025-09-06,12:00 PM,False,True,Syracuse,UConn,Home,27.0,20.0,Win,7.0,False,,JMA Wireless Dome,ACC,FBS Independents,fbs,fbs,2.4,-0.2,3.0,-0.4,,,,0.6397,30.315,25.225,55.54,5.09,10.023,10.5996
401752812,2025,2,regular,2025-09-06,12:00 PM,False,True,Indiana,Kennesaw State,Home,56.0,9.0,Win,47.0,False,,"Memorial Stadium (Bloomington, IN)",Big Ten,Conference USA,fbs,fbs,11.7,-17.6,15.5,-19.7,23.0,,,0.9678,43.105,12.465,55.57,30.64,6.4463,10.318
401752825,2025,2,regular,2025-09-06,12:00 PM,False,True,Duke,Illinois,Home,19.0,45.0,Loss,-26.0,False,,Wallace Wade Stadium,ACC,Big Ten,fbs,fbs,4.0,14.4,0.5,17.4,,11.0,,0.3099,24.15,31.58,55.73,-7.43,13.0241,0.0
401754621,2025,2,regular,2025-09-06,12:00 PM,False,True,Florida State,East Texas A&M,Home,77.0,3.0,Win,74.0,False,,Doak Campbell Stadium,ACC,Southland,fbs,fcs,14.0,-30.0,21.8,-30.0,14.0,,,0.9929,50.12,5.37,55.49,44.75,3.8973,9.9933
401757227,2025,2,regular,2025-09-06,12:00 PM,False,True,Jacksonville State,Liberty,Home,34.0,24.0,Win,10.0,True,,AmFirst Stadium,Conference USA,Conference USA,fbs,fbs,-10.8,-3.1,-6.8,-5.6,,,,0.3733,24.97,29.59,54.56,-4.62,9.4269,10.2506
401752813,2025,2,regular,2025-09-06,12:00 PM,False,True,Minnesota,Northwestern State,Home,66.0,0.0,Win,66.0,False,,Huntington Bank Stadium,Big Ten,Southland,fbs,fcs,8.3,-30.0,13.8,-30.0,,,,0.9871,47.355,8.005,55.36,39.35,3.8973,9.3343
401752693,2025,2,regular,2025-09-06,12:00 PM,False,True,Texas,San José State,Home,38.0,7.0,Win,31.0,False,,DKR-Texas Memorial Stadium,SEC,Mountain West,fbs,fbs,27.1,-35.0,26.0,,7.0,,,0.9608,58.85,-3.12,55.73,61.97,2.8696,5.4233
401752811,2025,2,regular,2025-09-06,12:00 PM,False,True,Penn State,Florida International,Home,34.0,0.0,Win,34.0,False,,Beaver Stadium,Big Ten,Conference USA,fbs,fbs,25.6,-11.4,24.2,-10.1,2.0,,,0.9854,46.895,9.045,55.94,37.85,7.7207,10.5216
401752694,2025,2,regular,2025-09-06,12:45 PM,False,True,Texas A&M,Utah State,Home,44.0,22.0,Win,22.0,False,,Kyle Field,SEC,Mountain West,fbs,fbs,18.6,-14.3,15.6,-11.3,19.0,,,0.9777,44.885,10.875,55.76,34.01,7.1246,8.9369
401754620,2025,2,regular,2025-09-06,02:00 PM,False,True,Wake Forest,Western Carolina,Home,42.0,10.0,Win,32.0,False,,Allegacy Federal Credit Union Stadium,ACC,Southern,fbs,fcs,-9.6,-30.0,-8.0,-30.0,,,,0.9197,38.675,16.285,54.96,22.39,3.8973,6.5334
401762462,2025,2,regular,2025-09-06,02:00 PM,False,True,Temple,Howard,Home,55.0,7.0,Win,48.0,False,,Lincoln Financial Field,American Athletic,MEAC,fbs,fcs,-11.4,-30.0,-6.2,-30.0,,,,0.9045,37.8,17.12,54.92,20.68,3.8973,7.8515
401760366,2025,2,regular,2025-09-06,03:00 PM,False,True,New Mexico,Idaho State,Home,32.0,22.0,Win,10.0,False,,University Stadium (NM),Mountain West,Big Sky,fbs,fcs,-15.1,-30.0,-15.2,-30.0,,,,0.8648,36.01,18.83,54.84,17.18,3.8973,4.7211
401752689,2025,2,regular,2025-09-06,03:30 PM,False,True,Missouri,Kansas,Home,42.0,31.0,Win,11.0,False,,Memorial Stadium,SEC,Big 12,fbs,fbs,15.0,10.9,15.9,10.4,,,,0.6749,31.15,24.79,55.94,6.36,12.3047,13.2108
401752818,2025,2,regular,2025-09-06,03:30 PM,False,True,Rutgers,Miami (OH),Home,45.0,17.0,Win,28.0,False,,SHI Stadium,Big Ten,Mid-American,fbs,fbs,4.5,-8.7,7.2,-10.9,,,,0.8452,35.38,20.12,55.5,15.26,8.2757,10.5823
401752685,2025,2,regular,2025-09-06,03:30 PM,False,True,Georgia,Austin Peay,Home,28.0,6.0,Win,22.0,False,,Sanford Stadium,SEC,UAC,fbs,fcs,27.4,-30.0,21.7,-30.0,4.0,,,0.9983,56.62,-0.83,55.79,57.45,3.8973,5.7097
401756880,2025,2,regular,2025-09-06,03:30 PM,False,True,Cincinnati,Bowling Green,Home,34.0,20.0,Win,14.0,False,,Nippert Stadium,Big 12,Mid-American,fbs,fbs,7.5,-13.2,7.1,-11.2,,,,0.9236,38.975,16.545,55.52,22.43,7.3507,8.504
401762458,2025,2,regular,2025-09-06,03:30 PM,False,True,Navy,UAB,Home,38.0,24.0,Win,14.0,True,,Navy-Marine Corps Memorial Stadium,American Athletic,American Athletic,fbs,fbs,5.4,-16.2,3.5,-14.3,,,,0.9301,39.06,15.73,54.79,23.33,6.734,7.8873
401754622,2025,2,regular,2025-09-06,03:30 PM,False,True,Georgia Tech,Gardner-Webb,Home,59.0,12.0,Win,47.0,False,,Bobby Dodd Stadium,ACC,Big South-OVC,fbs,fcs,11.6,-30.0,12.8,-30.0,,,,0.9909,48.96,6.48,55.44,42.48,3.8973,7.7691
401761603,2025,2,regular,2025-09-06,03:30 PM,False,True,UTSA,Texas State,Home,36.0,43.0,Loss,-7.0,False,,Alamodome,American Athletic,Sun Belt,fbs,fbs,0.1,-3.5,-3.0,-1.9,,,,0.6639,30.775,24.685,55.46,6.09,9.3446,0.0
401752692,2025,2,regular,2025-09-06,03:30 PM,False,True,Tennessee,East Tennessee State,Home,72.0,17.0,Win,55.0,False,,Neyland Stadium,SEC,Southern,fbs,fcs,18.7,-30.0,20.0,-30.0,22.0,,,0.9957,52.395,3.195,55.59,49.2,3.8973,8.4281
401762816,2025,2,regular,2025-09-06,03:30 PM,False,True,Massachusetts,Bryant,Home,26.0,27.0,Loss,-1.0,False,,Warren McGuirk Alumni Stadium,Mid-American,CAA,fbs,fcs,-29.4,-30.0,-28.5,-30.0,,,,0.5839,29.07,25.45,54.52,3.62,3.8973,0.0
401752815,2025,2,regular,2025-09-06,03:30 PM,False,True,Ohio State,Grambling,Home,70.0,0.0,Win,70.0,False,,Ohio Stadium,Big Ten,SWAC,fbs,fcs,29.2,-30.0,30.9,-30.0,1.0,,,0.9986,57.49,-1.66,55.83,59.15,3.8973,9.6638
401756881,2025,2,regular,2025-09-06,03:30 PM,False,True,Colorado,Delaware,Home,31.0,7.0,Win,24.0,False,,Folsom Field,Big 12,Conference USA,fbs,fbs,3.1,-14.4,4.1,-15.1,,,,0.8961,37.415,17.995,55.41,19.42,7.104,9.0811
401752937,2025,2,regular,2025-09-06,03:30 PM,False,True,Oregon State,Fresno State,Home,27.0,36.0,Loss,-9.0,False,,Reser Stadium,Pac-12,Mountain West,fbs,fbs,-6.2,-2.5,-7.8,-1.6,,,,0.4767,27.245,28.085,55.33,-0.84,9.5502,0.0
401752686,2025,2,regular,2025-09-06,03:30 PM,False,True,Kentucky,Ole Miss,Home,23.0,30.0,Loss,-7.0,True,,Kroger Field,SEC,SEC,fbs,fbs,5.2,23.0,7.5,21.4,,20.0,,0.1707,20.31,34.88,55.19,-14.57,14.7919,0.0
401752824,2025,2,regular,2025-09-06,03:30 PM,False,True,Oregon,Oklahoma State,Home,69.0,3.0,Win,66.0,False,,Autzen Stadium,Big Ten,Big 12,fbs,fbs,22.2,-0.4,29.7,-8.6,6.0,,,0.9362,40.015,15.965,55.98,24.05,9.9819,15.4188
401762794,2025,2,regular,2025-09-06,03:30 PM,False,True,Buffalo,St. Francis (PA),Home,45.0,6.0,Win,39.0,False,,UB Stadium,Mid-American,NEC,fbs,fcs,-6.6,-30.0,-3.3,-30.0,,,,0.9403,40.13,14.9,55.03,25.23,3.8973,7.1101
401754637,2025,2,regular,2025-09-06,03:30 PM,False,True,Clemson,Troy,Home,27.0,16.0,Win,11.0,False,,"Memorial Stadium (Clemson, SC)",ACC,Sun Belt,fbs,fbs,22.6,-9.9,17.2,-5.6,8.0,,,0.9767,44.73,11.16,55.89,33.57,8.0291,8.9352
401762461,2025,2,regular,2025-09-06,03:30 PM,False,True,Western Michigan,North Texas,Home,30.0,33.0,Loss,-3.0,False,,Waldo Stadium,Mid-American,American Athletic,fbs,fbs,-14.2,-2.4,-12.9,-3.5,,,,0.2782,23.315,31.835,55.15,-8.52,9.5707,0.0
401761596,2025,2,regular,2025-09-06,03:30 PM,False,True,App State,Lindenwood,Home,20.0,13.0,Win,7.0,False,,Kidd Brewer Stadium,Sun Belt,Big South-OVC,fbs,fcs,-7.0,-30.0,-9.7,-30.0,,,,0.9379,39.935,15.085,55.02,24.85,3.8973,4.474
401756883,2025,2,regular,2025-09-06,04:00 PM,False,True,Ohio,West Virginia,Home,17.0,10.0,Win,7.0,False,,Peden Stadium,Mid-American,Big 12,fbs,fbs,-2.3,4.2,0.2,2.2,,,,0.4038,25.945,29.535,55.48,-3.59,10.9274,11.5041
401760367,2025,2,regular,2025-09-06,04:00 PM,False,True,Wyoming,Northern Iowa,Home,31.0,7.0,Win,24.0,False,,War Memorial Stadium,Mountain West,MVFC,fbs,fcs,-10.5,-30.0,-10.9,-30.0,,,,0.9124,38.235,16.705,54.94,21.53,3.8973,5.8744
401752820,2025,2,regular,2025-09-06,04:00 PM,False,True,Wisconsin,Middle Tennessee,Home,42.0,10.0,Win,32.0,False,,Camp Randall Stadium,Big Ten,Conference USA,fbs,fbs,7.4,-23.6,6.9,-22.3,,,,0.973,43.875,11.535,55.41,32.34,5.2129,7.849
401752684,2025,2,regular,2025-09-06,04:15 PM,False,True,Florida,South Florida,Home,16.0,18.0,Loss,-2.0,False,,Ben Hill Griffin Stadium,SEC,American Athletic,fbs,fbs,21.0,4.7,17.9,9.0,13.0,,,0.8827,37.01,19.0,56.01,18.01,11.0302,0.0
401752682,2025,2,regular,2025-09-06,05:00 PM,False,True,Arkansas,Arkansas State,Neutral,56.0,14.0,Win,42.0,False,,War Memorial Stadium (AR),SEC,Sun Belt,fbs,fbs,10.8,-12.3,13.9,-15.4,,,,0.9207,38.975,16.625,55.6,22.35,7.9449,11.4048
401760365,2025,2,regular,2025-09-06,05:00 PM,False,True,Nevada,Sacramento State,Home,20.0,17.0,Win,3.0,False,,Mackay Stadium,Mountain West,Big Sky,fbs,fcs,-13.7,-30.0,-16.1,-30.0,,,,0.8812,36.685,18.185,54.87,18.5,3.8973,4.1445
401761602,2025,2,regular,2025-09-06,05:00 PM,False,True,Southern Miss,Jackson State,Home,38.0,20.0,Win,18.0,False,,M. M. Roberts Stadium,Sun Belt,SWAC,fbs,fcs,-14.8,-30.0,-13.8,-30.0,,,,0.8684,36.155,18.695,54.85,17.46,3.8973,5.3802
401761599,2025,2,regular,2025-09-06,06:00 PM,False,True,Old Dominion,North Carolina Central,Home,54.0,6.0,Win,48.0,False,,S.B. Ballard Stadium,Sun Belt,MEAC,fbs,fcs,-4.5,-30.0,0.2,-30.0,,,,0.9516,41.15,13.93,55.08,27.22,3.8973,7.8515
401757228,2025,2,regular,2025-09-06,06:00 PM,False,True,Marshall,Missouri State,Home,20.0,21.0,Loss,-1.0,False,,Joan C. Edwards Stadium,Sun Belt,Conference USA,fbs,fbs,-11.0,-23.0,-15.0,-20.2,,,,0.8288,34.665,20.335,55.0,14.33,5.3363,0.0
401754530,2025,2,regular,2025-09-06,06:00 PM,False,True,California,Texas Southern,Home,35.0,3.0,Win,32.0,False,,California Memorial Stadium,ACC,SWAC,fbs,fcs,2.2,-30.0,2.0,-30.0,,,,0.9756,44.4,10.83,55.23,33.57,3.8973,6.5334
401762460,2025,2,regular,2025-09-06,06:00 PM,False,True,Florida Atlantic,Florida A&M,Home,56.0,14.0,Win,42.0,False,,FAU Stadium,American Athletic,SWAC,fbs,fcs,-19.7,-30.0,-14.4,-30.0,,,,0.797,33.78,20.96,54.74,12.82,3.8973,7.3572
401756887,2025,2,regular,2025-09-06,06:00 PM,False,True,Utah,Cal Poly,Home,63.0,9.0,Win,54.0,False,,Rice-Eccles Stadium,Big 12,Big Sky,fbs,fcs,19.7,-30.0,20.2,-30.0,25.0,,,0.9961,52.885,2.735,55.62,50.15,3.8973,8.3458
401762459,2025,2,regular,2025-09-06,06:00 PM,False,True,East Carolina,Campbell,Home,56.0,3.0,Win,53.0,False,,Dowdy-Ficklen Stadium,American Athletic,CAA,fbs,fcs,-6.1,-30.0,-0.7,-30.0,,,,0.9432,40.37,14.67,55.04,25.7,3.8973,8.2634
401754527,2025,2,regular,2025-09-06,07:00 PM,False,True,Charlotte,North Carolina,Home,3.0,20.0,Loss,-17.0,False,,Jerry Richardson Stadium,American Athletic,ACC,fbs,fbs,-22.5,-4.4,-23.4,-4.2,,,,0.1647,20.24,34.7,54.94,-14.46,9.1596,0.0
401752691,2025,2,regular,2025-09-06,07:00 PM,False,True,South Carolina,South Carolina State,Home,38.0,10.0,Win,28.0,False,,Williams-Brice Stadium,SEC,MEAC,fbs,fcs,17.4,-30.0,13.2,-30.0,10.0,,,0.995,51.77,3.8,55.57,47.97,3.8973,6.2039
401760364,2025,2,regular,2025-09-06,07:00 PM,False,True,Colorado State,Northern Colorado,Home,21.0,17.0,Win,4.0,False,,Canvas Stadium,Mountain West,Big Sky,fbs,fcs,-6.2,-30.0,-8.6,-30.0,,,,0.9426,40.325,14.715,55.04,25.61,3.8973,4.2269
401756886,2025,2,regular,2025-09-06,07:00 PM,False,True,UCF,North Carolina A&T,Home,68.0,7.0,Win,61.0,False,,FBC Mortgage Stadium,Big 12,CAA,fbs,fcs,-0.7,-30.0,5.6,-30.0,,,,0.9672,42.99,12.17,55.16,30.82,3.8973,8.9224
401756884,2025,2,regular,2025-09-06,07:00 PM,False,True,Rice,Houston,Home,9.0,35.0,Loss,-26.0,False,,Rice Stadium,American Athletic,Big 12,fbs,fbs,-12.3,2.7,-14.7,5.3,,,,0.2156,21.81,33.43,55.24,-11.62,10.6191,0.0
401762795,2025,2,regular,2025-09-06,07:00 PM,False,True,Eastern Michigan,Long Island University,Home,23.0,28.0,Loss,-5.0,False,,Rynearson Stadium,Mid-American,NEC,fbs,fcs,-19.2,-30.0,-21.9,-30.0,,,,0.8054,34.02,20.73,54.75,13.29,3.8973,0.0
401761601,2025,2,regular,2025-09-06,07:00 PM,False,True,South Alabama,Tulane,Home,31.0,33.0,Loss,-2.0,False,,Hancock Whitney Stadium,Sun Belt,American Athletic,fbs,fbs,-7.0,5.8,-5.3,4.7,,,,0.2578,22.905,32.485,55.39,-9.58,11.2563,0.0
401761598,2025,2,regular,2025-09-06,07:00 PM,False,True,Georgia State,Memphis,Home,16.0,38.0,Loss,-22.0,False,,Center Parc Stadium,Sun Belt,American Athletic,fbs,fbs,-18.2,-1.2,-19.9,0.1,,,,0.1816,20.805,34.265,55.07,-13.46,9.8174,0.0
401757232,2025,2,regular,2025-09-06,07:00 PM,False,True,Toledo,Western Kentucky,Home,45.0,21.0,Win,24.0,False,,Glass Bowl,Mid-American,Conference USA,fbs,fbs,-2.6,-3.2,1.6,-6.7,,,,0.5897,29.32,26.08,55.4,3.24,9.4063,11.3834
401754641,2025,2,regular,2025-09-06,07:00 PM,False,True,Miami,Bethune-Cookman,Home,45.0,3.0,Win,42.0,False,,Hard Rock Stadium,ACC,SWAC,fbs,fcs,18.1,-30.0,16.4,-30.0,5.0,,,0.9954,52.11,3.47,55.58,48.64,3.8973,7.3572
401756882,2025,2,regular,2025-09-06,07:00 PM,False,True,Kansas State,Army,Home,21.0,24.0,Loss,-3.0,False,,Bill Snyder Family Stadium,Big 12,American Athletic,fbs,fbs,7.3,-8.0,4.0,-4.0,,,,0.8721,36.405,19.165,55.57,17.24,8.4196,0.0
401752695,2025,2,regular,2025-09-06,07:30 PM,False,True,Virginia Tech,Vanderbilt,Home,20.0,44.0,Loss,-24.0,False,,Lane Stadium,ACC,SEC,fbs,fbs,4.5,8.0,-0.5,12.2,,,,0.4821,27.435,28.235,55.67,-0.8,11.7085,0.0
401752814,2025,2,regular,2025-09-06,07:30 PM,False,True,USC,Georgia Southern,Home,59.0,20.0,Win,39.0,False,,Los Angeles Memorial Coliseum,Big Ten,Sun Belt,fbs,fbs,20.6,-11.4,22.1,-11.9,,,,0.9755,44.47,11.36,55.83,33.11,7.7207,10.9335
401761597,2025,2,regular,2025-09-06,07:30 PM,False,True,Coastal Carolina,Charleston Southern,Home,13.0,0.0,Win,13.0,False,,Brooks Stadium (SC),Sun Belt,Big South-OVC,fbs,fcs,-16.1,-30.0,-16.2,-30.0,,,,0.8519,35.525,19.295,54.82,16.23,3.8973,4.9683
401752810,2025,2,regular,2025-09-06,07:30 PM,False,True,Nebraska,Akron,Home,68.0,0.0,Win,68.0,False,,"Memorial Stadium (Lincoln, NE)",Big Ten,Mid-American,fbs,fbs,12.6,-21.4,18.1,-27.1,,,,0.9802,45.35,10.2,55.55,35.15,5.6651,11.2669
401752819,2025,2,regular,2025-09-06,07:30 PM,False,True,Purdue,Southern Illinois,Home,34.0,17.0,Win,17.0,False,,Ross-Ade Stadium,Big Ten,MVFC,fbs,fcs,-4.5,-30.0,-5.4,-30.0,,,,0.9516,41.15,13.93,55.08,27.22,3.8973,5.2978
401752683,2025,2,regular,2025-09-06,07:30 PM,False,True,Auburn,Ball State,Home,42.0,3.0,Win,39.0,False,,Jordan-Hare Stadium,SEC,Mid-American,fbs,fbs,20.4,-25.3,18.8,-23.8,,,,0.9942,50.985,4.695,55.68,46.29,4.8635,8.0762
401752687,2025,2,regular,2025-09-06,07:30 PM,False,True,LSU,Louisiana Tech,Home,23.0,7.0,Win,16.0,False,,Tiger Stadium (LA),SEC,Conference USA,fbs,fbs,26.2,-11.6,20.7,-7.2,3.0,,,0.9865,47.28,8.67,55.95,38.61,7.6796,8.9977
401752816,2025,2,regular,2025-09-06,07:30 PM,False,True,Michigan State,Boston College,Home,42.0,40.0,Win,2.0,False,,Spartan Stadium,Big Ten,ACC,fbs,fbs,5.7,9.5,6.5,9.0,,,,0.4742,27.305,28.415,55.72,-1.11,12.0169,12.1816
401752690,2025,2,regular,2025-09-06,07:30 PM,False,True,Oklahoma,Michigan,Home,24.0,13.0,Win,11.0,False,,"Memorial Stadium (Norman, OK)",SEC,Big Ten,fbs,fbs,15.5,14.1,16.8,12.8,18.0,15.0,,0.6095,29.865,26.115,55.98,3.75,12.9625,13.8686
401752688,2025,2,regular,2025-09-06,07:30 PM,False,True,Mississippi State,Arizona State,Home,24.0,20.0,Win,4.0,False,,Davis Wade Stadium,SEC,Big 12,fbs,fbs,3.1,9.5,4.7,8.1,,12.0,,0.4065,26.045,29.615,55.66,-3.57,12.0169,12.3464
401752681,2025,2,regular,2025-09-06,07:45 PM,False,True,Alabama,UL Monroe,Home,73.0,0.0,Win,73.0,False,,Bryant-Denny Stadium,SEC,Sun Belt,fbs,fbs,20.7,-10.9,29.2,-18.3,21.0,,,0.9744,44.285,11.555,55.84,32.73,7.8235,13.8371
401761600,2025,2,regular,2025-09-06,08:00 PM,False,True,Louisiana,McNeese,Home,34.0,10.0,Win,24.0,False,,Cajun Field,Sun Belt,Southland,fbs,fcs,-7.9,-30.0,-8.0,-30.0,,,,0.9321,39.5,15.5,55.0,24.0,3.8973,5.8744
401752823,2025,2,regular,2025-09-06,08:00 PM,False,True,UNLV,UCLA,Home,30.0,23.0,Win,7.0,False,,Allegiant Stadium,Mountain West,Big Ten,fbs,fbs,-3.9,1.1,-2.9,-0.6,,,,0.4425,26.64,28.77,55.41,-2.13,10.2902,10.8668
401757231,2025,2,regular,2025-09-06,09:00 PM,False,True,UTEP,UT Martin,Home,42.0,17.0,Win,25.0,False,,Sun Bowl,Conference USA,Big South-OVC,fbs,fcs,-19.2,-30.0,-15.8,-30.0,,,,0.8054,34.02,20.73,54.75,13.29,3.8973,5.9568
401757229,2025,2,regular,2025-09-06,09:00 PM,False,True,New Mexico State,Tulsa,Home,21.0,14.0,Win,7.0,False,,Aggie Memorial Stadium,Conference USA,American Athletic,fbs,fbs,-18.1,-15.0,-16.6,-16.4,,,,0.4926,27.415,27.515,54.93,-0.1,6.9807,7.5574
401756879,2025,2,regular,2025-09-06,10:00 PM,False,True,Arizona,Weber State,Home,48.0,3.0,Win,45.0,False,,Arizona Stadium,Big 12,Big Sky,fbs,fcs,6.0,-30.0,8.0,-30.0,,,,0.9836,46.24,9.07,55.31,37.17,3.8973,7.6044
401752948,2025,2,regular,2025-09-06,10:15 PM,False,True,Washington State,San Diego State,Home,36.0,13.0,Win,23.0,False,,Gesa Field,Pac-12,Mountain West,fbs,fbs,-12.0,-7.7,-7.4,-12.3,,,,0.4608,26.9,28.24,55.14,-1.34,8.4813,10.376
401754526,2025,2,regular,2025-09-06,10:15 PM,False,True,BYU,Stanford,Home,27.0,3.0,Win,24.0,False,,LaVell Edwards Stadium,Big 12,ACC,fbs,fbs,14.3,-7.9,14.3,-7.3,25.0,,,0.9339,39.755,15.975,55.73,23.78,8.4402,10.4173
401752821,2025,2,regular,2025-09-06,11:00 PM,False,True,Washington,UC Davis,Home,70.0,10.0,Win,60.0,False,,Husky Stadium,Big Ten,Big Sky,fbs,fcs,9.2,-30.0,12.3,-30.0,,,,0.9883,47.79,7.59,55.38,40.2,3.8973,8.84
401757230,2025,2,regular,2025-09-06,11:59 PM,False,True,Hawai'i,Sam Houston,Home,37.0,20.0,Win,17.0,False,,Clarence T.C. Ching Athletics Complex,Mountain West,Conference USA,fbs,fbs,-12.6,-16.9,-10.7,-18.8,,,,0.6809,30.985,24.045,55.03,6.94,6.5902,7.9906
401754531,2025,3,regular,2025-09-11,07:30 PM,False,True,Wake Forest,NC State,Home,24.0,34.0,Loss,-10.0,True,,Allegacy Federal Credit Union Stadium,ACC,ACC,fbs,fbs,-8.0,4.2,-8.0,4.3,,,,0.2701,22.915,31.905,54.82,-8.99,10.9872,0.0
401752836,2025,3,regular,2025-09-12,06:30 PM,False,True,Indiana,Indiana State,Home,73.0,0.0,Win,73.0,False,,"Memorial Stadium (Bloomington, IN)",Big Ten,MVFC,fbs,fcs,15.5,-30.0,19.7,-30.0,22.0,,,0.9939,50.905,4.735,55.64,46.17,3.9571,9.9707
401754532,2025,3,regular,2025-09-12,07:00 PM,False,True,Syracuse,Colgate,Home,66.0,24.0,Win,42.0,False,,JMA Wireless Dome,ACC,Patriot,fbs,fcs,3.0,-30.0,4.5,-30.0,,,,0.9776,44.85,10.52,55.37,34.33,3.9571,7.417
401756893,2025,3,regular,2025-09-12,07:30 PM,False,True,Houston,Colorado,Home,36.0,20.0,Win,16.0,True,,TDECU Stadium,Big 12,Big 12,fbs,fbs,5.3,4.1,7.3,2.1,,,,0.6048,29.415,25.705,55.12,3.71,10.9667,12.2847
401756888,2025,3,regular,2025-09-12,09:00 PM,False,True,Arizona,Kansas State,Home,23.0,17.0,Win,6.0,False,,Arizona Stadium,Big 12,Big 12,fbs,fbs,8.0,4.0,7.9,4.1,,,,0.6729,31.095,24.735,55.83,6.36,10.9461,11.4404
401752837,2025,3,regular,2025-09-12,10:00 PM,False,True,UCLA,New Mexico,Home,10.0,35.0,Loss,-25.0,False,,Rose Bowl,Big Ten,Mountain West,fbs,fbs,-0.6,-15.2,-7.3,-8.4,,,,0.864,36.06,19.38,55.44,16.68,6.9994,0.0
401754619,2025,3,regular,2025-09-13,12:00 PM,False,True,Virginia,William & Mary,Home,55.0,16.0,Win,39.0,False,,Scott Stadium,ACC,CAA,fbs,fcs,4.8,-30.0,5.0,-30.0,,,,0.9814,45.72,9.69,55.41,36.03,3.9571,7.1699
